# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        94   -4.5944337438e+01    1.4346984621e+00    5.2489068345e+02    5.2500000000e+02    0.0000000000e+00   -4.5963383071e+01    9.9487621873e-01    9.9809523810e-01
        95   -4.5881810463e+01    1.2757296335e+00    5.2571502299e+02    5.2600000000e+02    0.0000000000e+00   -4.5967205781e+01    9.9281454281e-01    9.9809885932e-01
        96   -4.5925144309e+01    1.3202381911e+00    5.2565405268e+02    5.2600000000e+02    0.0000000000e+00   -4.5967978601e+01    9.9219221964e-01    9.9429657795e-01
        97   -4.5919160822e+01    1.3174369071e+00    5.2578537376e+02    5.2600000000e+02    0.0000000000e+00   -4.5967649636e+01    9.9363964201e-01    9.9809885932e-01
        98   -4.5928193613e+01    1.3748349223e+00    5.2776548085e+02    5.2800000000e+02    0.0000000000e+00   -4.5967615196e+01    9.9154820050e-01    9.9810606061e-01
        99   -4.5908979920e+01    1.3018259057e+00    5.2973555126e+02    5.3000000000e+02    0.0000000000e+00   -4.5971211424e+01    9.9199810269e-01    9.9622641509e-01
       100   -4.5858588562e+01    1.5052822428e+00    5.3051898457e+02    5.3100000000e+02    0.0000000000e+00   -4.5974538525e+01    9.9127927900e-01    9.9811676083e-01
       101   -4.5889129865e+01    1.4371181959e+00    5.3045748266e+02    5.3100000000e+02    0.0000000000e+00   -4.5975005276e+01    9.9298061917e-01    9.9811676083e-01
       102   -4.5929440830e+01    1.1892863642e+00    5.3163990729e+02    5.3200000000e+02    0.0000000000e+00   -4.5974275387e+01    9.9305814030e-01    9.9436090226e-01
       103   -4.5931550088e+01    1.1045970769e+00    5.2975489531e+02    5.3000000000e+02    0.0000000000e+00   -4.5976388485e+01    9.9265724872e-01    9.9811320755e-01
       104   -4.5966100942e+01    1.2962608465e+00    5.2885552332e+02    5.2900000000e+02    0.0000000000e+00   -4.5972750855e+01    9.9475853632e-01    9.9810964083e-01
