# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       134   -4.5098115636e+01    1.1846588383e+00    5.1189833723e+02    5.1200000000e+02    2.5000000000e-01   -4.5157117867e+01    9.9392370197e-01    9.9218750000e-01
       135   -4.5162363283e+01    1.3471110590e+00    5.1088204438e+02    5.1100000000e+02    5.0000000000e-01   -4.5161818977e+01    9.9289257854e-01    9.9412915851e-01
       136   -4.5193596215e+01    2.0009775570e+00    5.1107658432e+02    5.1100000000e+02    2.5000000000e-01   -4.5159834642e+01    9.9182548891e-01    9.9804305284e-01
       137   -4.5238971033e+01    1.5450335812e+00    5.1226730446e+02    5.1200000000e+02    2.5000000000e-01   -4.5160485240e+01    9.9443677944e-01    9.9414062500e-01
       138   -4.5179566587e+01    1.4141175759e+00    5.1224881996e+02    5.1200000000e+02    5.0000000000e-01   -4.5163462193e+01    9.9425099851e-01    9.9023437500e-01
       139   -4.5246714449e+01    1.3741093887e+00    5.0825608047e+02    5.0800000000e+02    2.5000000000e-01   -4.5163565826e+01    9.9249471373e-01    9.9409448819e-01
       140   -4.5243640189e+01    1.3615246898e+00    5.0745395346e+02    5.0700000000e+02    2.5000000000e-01   -4.5156437712e+01    9.9407146594e-01    9.9605522682e-01
       141   -4.5280984856e+01    1.4670326131e+00    5.0753684183e+02    5.0700000000e+02    2.5000000000e-01   -4.5155518298e+01    9.9301804777e-01    9.9211045365e-01
       142   -4.5263419590e+01    2.1003324947e+00    5.0559012958e+02    5.0500000000e+02    5.0000000000e-01   -4.5156636937e+01    9.9289258668e-01    9.9801980198e-01
       143   -4.5301106538e+01    1.6714778189e+00    5.0564959417e+02    5.0500000000e+02    0.0000000000e+00   -4.5153590925e+01    9.9228981739e-01    9.9801980198e-01
       144   -4.5295008836e+01    1.6289824744e+00    5.0877575053e+02    5.0800000000e+02    7.5000000000e-01   -4.5154796575e+01    9.9353356639e-01    9.9606299213e-01
       145   -4.5261978851e+01    1.5836160801e+00    5.0957882710e+02    5.0900000000e+02    2.5000000000e-01   -4.5161981850e+01    9.9179657907e-01    9.9607072692e-01
       146   -4.5251287661e+01    1.7928396920e+00    5.1145872708e+02    5.1100000000e+02    5.0000000000e-01   -4.5164302545e+01    9.9454512421e-01    9.9804305284e-01
       147   -4.5189497081e+01    1.5285346011e+00    5.1526549678e+02    5.1500000000e+02    5.0000000000e-01   -4.5168632480e+01    9.9189861406e-01    9.9611650485e-01
       148   -4.5114868322e+01    1.3913071494e+00    5.1488139146e+02    5.1500000000e+02    2.5000000000e-01   -4.5176202625e+01    9.9425599044e-01    9.9805825243e-01
       149   -4.5154928051e+01    1.5997620189e+00    5.1777671973e+02    5.1800000000e+02    2.5000000000e-01   -4.5175030720e+01    9.9206771788e-01    9.9034749035e-01
       150   -4.5110693235e+01    1.5116630021e+00    5.1676686803e+02    5.1700000000e+02    5.0000000000e-01   -4.5180526793e+01    9.9242210629e-01    9.9613152805e-01
