# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
        98   -5.2881519092e+01    1.2201511316e+00    2.0431603991e+03    2.0450000000e+03    1.0937500000e-01   -5.3052422974e+01    9.9901780355e-01    9.9755501222e-01
        99   -5.2880067867e+01    1.1817835729e+00    2.0508248220e+03    2.0460000000e+03    9.3750000000e-02   -5.2408342513e+01    9.9948273762e-01    9.9951124145e-01
       100   -5.2872609062e+01    1.1826743591e+00    2.0451216462e+03    2.0480000000e+03    4.6875000000e-02   -5.3155739320e+01    9.9918754541e-01    9.9560546875e-01
       101   -5.2883183046e+01    1.2186272141e+00    2.0429208432e+03    2.0400000000e+03    1.2500000000e-01   -5.2591322111e+01    9.9914298774e-01    9.9950980392e-01
       102   -5.2888898857e+01    1.2013576046e+00    2.0521172091e+03    2.0470000000e+03    1.0937500000e-01   -5.2386555552e+01    9.9918328501e-01    9.9951148021e-01
       103   -5.2893912655e+01    1.2067750488e+00    2.0489040245e+03    2.0530000000e+03    9.3750000000e-02   -5.3290566449e+01    9.9931892721e-01    9.9756453970e-01
       104   -5.2894810763e+01    1.2283536937e+00    2.0531118005e+03    2.0540000000e+03    7.8125000000e-02   -5.2982176814e+01    9.9900523073e-01    9.9707887050e-01
       105   -5.2913669994e+01    1.1904709556e+00    2.0499943773e+03    2.0550000000e+03    9.3750000000e-02   -5.3393388064e+01    9.9903737600e-01    9.9659367397e-01
       106   -5.2886722508e+01    1.1910057621e+00    2.0468598883e+03    2.0490000000e+03    7.8125000000e-02   -5.3108338629e+01    9.9928795786e-01    9.9755978526e-01
       107   -5.2879801292e+01    1.1690553163e+00    2.0480982355e+03    2.0470000000e+03    7.8125000000e-02   -5.2775352477e+01    9.9940221413e-01    9.9804592086e-01
       108   -5.2886051352e+01    1.1776275274e+00    2.0469238357e+03    2.0470000000e+03    6.2500000000e-02   -5.2889394375e+01    9.9938421559e-01    9.9902296043e-01
       109   -5.2872346479e+01    1.1664588426e+00    2.0499968901e+03    2.0490000000e+03    4.6875000000e-02   -5.2780929565e+01    9.9912911724e-01    9.9804782821e-01
       110   -5.2889660247e+01    1.1626532086e+00    2.0470866137e+03    2.0490000000e+03    6.2500000000e-02   -5.3067260263e+01    9.9908380006e-01    9.9658369937e-01
       111   -5.2885371100e+01    1.1775834271e+00    2.0448932541e+03    2.0440000000e+03    1.0937500000e-01   -5.2800442473e+01    9.9928298129e-01    9.9706457926e-01
       112   -5.2887574385e+01    1.1525528711e+00    2.0471250685e+03    2.0440000000e+03    9.3750000000e-02   -5.2581747595e+01    9.9900117928e-01    9.9951076321e-01
       113   -5.2868043523e+01    1.1967636405e+00    2.0517781815e+03    2.0510000000e+03    1.2500000000e-01   -5.2802113601e+01    9.9920368571e-01    9.9707459776e-01
       114   -5.2878080502e+01    1.2229540271e+00    2.0452872165e+03    2.0490000000e+03    9.3750000000e-02   -5.3236666639e+01    9.9896576155e-01    9.9658369937e-01
       115   -5.2874168322e+01    1.2155375493e+00    2.0476993635e+03    2.0450000000e+03    9.3750000000e-02   -5.2612984622e+01    9.9913643818e-01    9.9853300733e-01
